Node,Time,Name,Value
W046,2025-03-01T07:23:26.324517632Z,env.traffic.count.total,0
W046,2025-03-01T07:15:43.978664448Z,env.traffic.count.total,0
W046,2025-03-01T07:07:28.691302144Z,env.traffic.count.incoming.left,4
W046,2025-03-01T07:07:28.691302144Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T07:07:28.691302144Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T07:07:28.691302144Z,env.traffic.count.total,9
W046,2025-03-01T06:59:19.857937408Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T06:59:19.857937408Z,env.traffic.count.total,1
W046,2025-03-01T06:51:32.996525824Z,env.traffic.count.incoming.left,1
W046,2025-03-01T06:51:32.996525824Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T06:51:32.996525824Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T06:51:32.996525824Z,env.traffic.count.total,3
W046,2025-03-01T06:43:22.177111552Z,env.traffic.count.incoming.left,2
W046,2025-03-01T06:43:22.177111552Z,env.traffic.count.incoming.right,2
W046,2025-03-01T06:43:22.177111552Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T06:43:22.177111552Z,env.traffic.count.total,5
W046,2025-03-01T06:35:49.450327296Z,env.traffic.count.incoming.left,3
W046,2025-03-01T06:35:49.450327296Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T06:35:49.450327296Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T06:35:49.450327296Z,env.traffic.count.total,7
W046,2025-03-01T06:27:43.755650816Z,env.traffic.count.incoming.left,1
W046,2025-03-01T06:27:43.755650816Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T06:27:43.755650816Z,env.traffic.count.total,2
W046,2025-03-01T06:19:34.10457216Z,env.traffic.count.incoming.left,2
W046,2025-03-01T06:19:34.10457216Z,env.traffic.count.incoming.straight,4
W046,2025-03-01T06:19:34.10457216Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T06:19:34.10457216Z,env.traffic.count.total,8
W046,2025-03-01T06:12:19.538006528Z,env.traffic.count.incoming.right,1
W046,2025-03-01T06:12:19.538006528Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T06:12:19.538006528Z,env.traffic.count.total,2
W046,2025-03-01T06:04:16.97687808Z,env.traffic.count.incoming.left,2
W046,2025-03-01T06:04:16.97687808Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T06:04:16.97687808Z,env.traffic.count.outgoing.straight,8
W046,2025-03-01T06:04:16.97687808Z,env.traffic.count.total,17
W046,2025-03-01T05:56:26.45961344Z,env.traffic.count.incoming.left,2
W046,2025-03-01T05:56:26.45961344Z,env.traffic.count.total,2
W046,2025-03-01T05:48:08.049595136Z,env.traffic.count.incoming.left,2
W046,2025-03-01T05:48:08.049595136Z,env.traffic.count.incoming.straight,8
W046,2025-03-01T05:48:08.049595136Z,env.traffic.count.outgoing.straight,6
W046,2025-03-01T05:48:08.049595136Z,env.traffic.count.total,16
W046,2025-03-01T05:39:55.901642496Z,env.traffic.count.incoming.left,3
W046,2025-03-01T05:39:55.901642496Z,env.traffic.count.incoming.right,1
W046,2025-03-01T05:39:55.901642496Z,env.traffic.count.total,4
W046,2025-03-01T05:31:58.78338816Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T05:31:58.78338816Z,env.traffic.count.total,1
W046,2025-03-01T05:23:59.9519104Z,env.traffic.count.incoming.left,3
W046,2025-03-01T05:23:59.9519104Z,env.traffic.count.incoming.right,2
W046,2025-03-01T05:23:59.9519104Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T05:23:59.9519104Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T05:23:59.9519104Z,env.traffic.count.total,7
W046,2025-03-01T05:15:48.615930624Z,env.traffic.count.incoming.left,2
W046,2025-03-01T05:15:48.615930624Z,env.traffic.count.incoming.straight,5
W046,2025-03-01T05:15:48.615930624Z,env.traffic.count.outgoing.straight,5
W046,2025-03-01T05:15:48.615930624Z,env.traffic.count.total,12
W046,2025-03-01T05:07:46.589518848Z,env.traffic.count.total,0
W046,2025-03-01T04:58:26.88491776Z,env.traffic.count.incoming.left,1
W046,2025-03-01T04:58:26.88491776Z,env.traffic.count.incoming.straight,1
W046,2025-03-01T04:58:26.88491776Z,env.traffic.count.outgoing.straight,4
W046,2025-03-01T04:58:26.88491776Z,env.traffic.count.total,6
W046,2025-03-01T04:50:32.080935424Z,env.traffic.count.incoming.left,1
W046,2025-03-01T04:50:32.080935424Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T04:50:32.080935424Z,env.traffic.count.total,3
W046,2025-03-01T04:41:37.989534464Z,env.traffic.count.incoming.straight,6
W046,2025-03-01T04:41:37.989534464Z,env.traffic.count.outgoing.straight,16
W046,2025-03-01T04:41:37.989534464Z,env.traffic.count.total,22
W046,2025-03-01T04:32:54.823490048Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T04:32:54.823490048Z,env.traffic.count.total,2
W046,2025-03-01T04:24:08.105485568Z,env.traffic.count.incoming.left,5
W046,2025-03-01T04:24:08.105485568Z,env.traffic.count.incoming.straight,10
W046,2025-03-01T04:24:08.105485568Z,env.traffic.count.outgoing.straight,12
W046,2025-03-01T04:24:08.105485568Z,env.traffic.count.total,27
W046,2025-03-01T04:14:50.373708544Z,env.traffic.count.incoming.left,3
W046,2025-03-01T04:14:50.373708544Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T04:14:50.373708544Z,env.traffic.count.total,6
W046,2025-03-01T04:06:31.626235904Z,env.traffic.count.incoming.left,2
W046,2025-03-01T04:06:31.626235904Z,env.traffic.count.incoming.straight,5
W046,2025-03-01T04:06:31.626235904Z,env.traffic.count.outgoing.straight,15
W046,2025-03-01T04:06:31.626235904Z,env.traffic.count.total,22
W046,2025-03-01T03:58:10.832644608Z,env.traffic.count.incoming.left,2
W046,2025-03-01T03:58:10.832644608Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T03:58:10.832644608Z,env.traffic.count.total,4
W046,2025-03-01T03:48:54.078427904Z,env.traffic.count.incoming.left,5
W046,2025-03-01T03:48:54.078427904Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T03:48:54.078427904Z,env.traffic.count.outgoing.straight,11
W046,2025-03-01T03:48:54.078427904Z,env.traffic.count.total,18
W046,2025-03-01T03:39:58.164409856Z,env.traffic.count.incoming.left,5
W046,2025-03-01T03:39:58.164409856Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T03:39:58.164409856Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T03:39:58.164409856Z,env.traffic.count.total,8
W046,2025-03-01T03:30:52.245385472Z,env.traffic.count.incoming.left,3
W046,2025-03-01T03:30:52.245385472Z,env.traffic.count.incoming.straight,5
W046,2025-03-01T03:30:52.245385472Z,env.traffic.count.outgoing.straight,12
W046,2025-03-01T03:30:52.245385472Z,env.traffic.count.total,20
W046,2025-03-01T03:21:59.7266112Z,env.traffic.count.incoming.left,6
W046,2025-03-01T03:21:59.7266112Z,env.traffic.count.incoming.right,3
W046,2025-03-01T03:21:59.7266112Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T03:21:59.7266112Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T03:21:59.7266112Z,env.traffic.count.total,18
W046,2025-03-01T03:12:28.7037248Z,env.traffic.count.incoming.left,5
W046,2025-03-01T03:12:28.7037248Z,env.traffic.count.incoming.straight,9
W046,2025-03-01T03:12:28.7037248Z,env.traffic.count.outgoing.straight,15
W046,2025-03-01T03:12:28.7037248Z,env.traffic.count.total,29
W046,2025-03-01T03:03:30.557319936Z,env.traffic.count.incoming.left,4
W046,2025-03-01T03:03:30.557319936Z,env.traffic.count.incoming.right,5
W046,2025-03-01T03:03:30.557319936Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T03:03:30.557319936Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T03:03:30.557319936Z,env.traffic.count.total,13
W046,2025-03-01T02:53:58.898342144Z,env.traffic.count.incoming.left,2
W046,2025-03-01T02:53:58.898342144Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T02:53:58.898342144Z,env.traffic.count.outgoing.straight,12
W046,2025-03-01T02:53:58.898342144Z,env.traffic.count.total,21
W046,2025-03-01T02:45:34.669534976Z,env.traffic.count.incoming.left,6
W046,2025-03-01T02:45:34.669534976Z,env.traffic.count.incoming.right,4
W046,2025-03-01T02:45:34.669534976Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T02:45:34.669534976Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T02:45:34.669534976Z,env.traffic.count.total,15
W046,2025-03-01T02:35:48.72001152Z,env.traffic.count.incoming.left,4
W046,2025-03-01T02:35:48.72001152Z,env.traffic.count.incoming.right,2
W046,2025-03-01T02:35:48.72001152Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T02:35:48.72001152Z,env.traffic.count.outgoing.straight,13
W046,2025-03-01T02:35:48.72001152Z,env.traffic.count.total,26
W046,2025-03-01T02:26:46.958483968Z,env.traffic.count.incoming.left,9
W046,2025-03-01T02:26:46.958483968Z,env.traffic.count.incoming.right,2
W046,2025-03-01T02:26:46.958483968Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T02:26:46.958483968Z,env.traffic.count.outgoing.straight,3
W046,2025-03-01T02:26:46.958483968Z,env.traffic.count.total,21
W046,2025-03-01T02:17:57.037185536Z,env.traffic.count.incoming.left,4
W046,2025-03-01T02:17:57.037185536Z,env.traffic.count.incoming.right,1
W046,2025-03-01T02:17:57.037185536Z,env.traffic.count.incoming.straight,10
W046,2025-03-01T02:17:57.037185536Z,env.traffic.count.outgoing.straight,17
W046,2025-03-01T02:17:57.037185536Z,env.traffic.count.total,32
W046,2025-03-01T02:08:36.691715072Z,env.traffic.count.incoming.left,10
W046,2025-03-01T02:08:36.691715072Z,env.traffic.count.incoming.right,1
W046,2025-03-01T02:08:36.691715072Z,env.traffic.count.incoming.straight,7
W046,2025-03-01T02:08:36.691715072Z,env.traffic.count.outgoing.straight,2
W046,2025-03-01T02:08:36.691715072Z,env.traffic.count.total,20
W046,2025-03-01T01:58:50.769576192Z,env.traffic.count.incoming.left,3
W046,2025-03-01T01:58:50.769576192Z,env.traffic.count.incoming.straight,2
W046,2025-03-01T01:58:50.769576192Z,env.traffic.count.outgoing.straight,4
W046,2025-03-01T01:58:50.769576192Z,env.traffic.count.total,9
W046,2025-03-01T01:50:15.077494784Z,env.traffic.count.incoming.left,2
W046,2025-03-01T01:50:15.077494784Z,env.traffic.count.incoming.right,1
W046,2025-03-01T01:50:15.077494784Z,env.traffic.count.incoming.straight,10
W046,2025-03-01T01:50:15.077494784Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T01:50:15.077494784Z,env.traffic.count.total,14
W046,2025-03-01T01:40:36.814170112Z,env.traffic.count.incoming.left,3
W046,2025-03-01T01:40:36.814170112Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T01:40:36.814170112Z,env.traffic.count.outgoing.straight,11
W046,2025-03-01T01:40:36.814170112Z,env.traffic.count.total,17
W046,2025-03-01T01:31:38.890561024Z,env.traffic.count.incoming.left,3
W046,2025-03-01T01:31:38.890561024Z,env.traffic.count.incoming.right,1
W046,2025-03-01T01:31:38.890561024Z,env.traffic.count.incoming.straight,5
W046,2025-03-01T01:31:38.890561024Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T01:31:38.890561024Z,env.traffic.count.total,10
W046,2025-03-01T01:21:51.93022208Z,env.traffic.count.incoming.left,1
W046,2025-03-01T01:21:51.93022208Z,env.traffic.count.incoming.right,1
W046,2025-03-01T01:21:51.93022208Z,env.traffic.count.outgoing.straight,13
W046,2025-03-01T01:21:51.93022208Z,env.traffic.count.total,15
W046,2025-03-01T01:12:02.950423808Z,env.traffic.count.incoming.left,7
W046,2025-03-01T01:12:02.950423808Z,env.traffic.count.incoming.right,2
W046,2025-03-01T01:12:02.950423808Z,env.traffic.count.incoming.straight,5
W046,2025-03-01T01:12:02.950423808Z,env.traffic.count.outgoing.straight,9
W046,2025-03-01T01:12:02.950423808Z,env.traffic.count.total,23
W046,2025-03-01T00:53:05.574381312Z,env.traffic.count.incoming.left,2
W046,2025-03-01T00:53:05.574381312Z,env.traffic.count.outgoing.straight,1
W046,2025-03-01T00:53:05.574381312Z,env.traffic.count.total,3
W046,2025-03-01T00:42:24.570322176Z,env.traffic.count.incoming.left,6
W046,2025-03-01T00:42:24.570322176Z,env.traffic.count.incoming.right,2
W046,2025-03-01T00:42:24.570322176Z,env.traffic.count.incoming.straight,4
W046,2025-03-01T00:42:24.570322176Z,env.traffic.count.outgoing.straight,12
W046,2025-03-01T00:42:24.570322176Z,env.traffic.count.total,24
W046,2025-03-01T00:33:06.00889088Z,env.traffic.count.incoming.left,2
W046,2025-03-01T00:33:06.00889088Z,env.traffic.count.total,2
W046,2025-03-01T00:22:47.581873408Z,env.traffic.count.incoming.left,9
W046,2025-03-01T00:22:47.581873408Z,env.traffic.count.incoming.straight,12
W046,2025-03-01T00:22:47.581873408Z,env.traffic.count.outgoing.straight,12
W046,2025-03-01T00:22:47.581873408Z,env.traffic.count.total,33
W046,2025-03-01T00:12:49.265966848Z,env.traffic.count.incoming.left,2
W046,2025-03-01T00:12:49.265966848Z,env.traffic.count.incoming.right,2
W046,2025-03-01T00:12:49.265966848Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T00:12:49.265966848Z,env.traffic.count.outgoing.straight,6
W046,2025-03-01T00:12:49.265966848Z,env.traffic.count.total,13
W046,2025-03-01T00:02:04.0798272Z,env.traffic.count.incoming.left,5
W046,2025-03-01T00:02:04.0798272Z,env.traffic.count.incoming.straight,3
W046,2025-03-01T00:02:04.0798272Z,env.traffic.count.outgoing.straight,7
W046,2025-03-01T00:02:04.0798272Z,env.traffic.count.total,15
W046,2025-02-28T23:52:05.419738624Z,env.traffic.count.incoming.left,5
W046,2025-02-28T23:52:05.419738624Z,env.traffic.count.incoming.straight,7
W046,2025-02-28T23:52:05.419738624Z,env.traffic.count.outgoing.straight,8
W046,2025-02-28T23:52:05.419738624Z,env.traffic.count.total,20
W046,2025-02-28T23:41:45.176441856Z,env.traffic.count.incoming.left,5
W046,2025-02-28T23:41:45.176441856Z,env.traffic.count.incoming.right,4
W046,2025-02-28T23:41:45.176441856Z,env.traffic.count.incoming.straight,10
W046,2025-02-28T23:41:45.176441856Z,env.traffic.count.outgoing.straight,7
W046,2025-02-28T23:41:45.176441856Z,env.traffic.count.total,26
W046,2025-02-28T23:31:38.000323584Z,env.traffic.count.incoming.left,5
W046,2025-02-28T23:31:38.000323584Z,env.traffic.count.incoming.right,6
W046,2025-02-28T23:31:38.000323584Z,env.traffic.count.incoming.straight,8
W046,2025-02-28T23:31:38.000323584Z,env.traffic.count.outgoing.straight,10
W046,2025-02-28T23:31:38.000323584Z,env.traffic.count.total,29
W046,2025-02-28T23:21:04.116971264Z,env.traffic.count.incoming.left,8
W046,2025-02-28T23:21:04.116971264Z,env.traffic.count.incoming.right,3
W046,2025-02-28T23:21:04.116971264Z,env.traffic.count.incoming.straight,9
W046,2025-02-28T23:21:04.116971264Z,env.traffic.count.outgoing.straight,8
W046,2025-02-28T23:21:04.116971264Z,env.traffic.count.total,28
W046,2025-02-28T23:10:03.754129152Z,env.traffic.count.incoming.left,2
W046,2025-02-28T23:10:03.754129152Z,env.traffic.count.incoming.right,2
W046,2025-02-28T23:10:03.754129152Z,env.traffic.count.incoming.straight,4
W046,2025-02-28T23:10:03.754129152Z,env.traffic.count.outgoing.straight,5
W046,2025-02-28T23:10:03.754129152Z,env.traffic.count.total,13
W046,2025-02-28T22:59:04.989140224Z,env.traffic.count.incoming.left,9
W046,2025-02-28T22:59:04.989140224Z,env.traffic.count.incoming.right,1
W046,2025-02-28T22:59:04.989140224Z,env.traffic.count.incoming.straight,11
W046,2025-02-28T22:59:04.989140224Z,env.traffic.count.outgoing.straight,16
W046,2025-02-28T22:59:04.989140224Z,env.traffic.count.total,37
W046,2025-02-28T22:48:32.067772416Z,env.traffic.count.incoming.left,3
W046,2025-02-28T22:48:32.067772416Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T22:48:32.067772416Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T22:48:32.067772416Z,env.traffic.count.total,8
W046,2025-02-28T22:38:08.134625024Z,env.traffic.count.incoming.left,1
W046,2025-02-28T22:38:08.134625024Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T22:38:08.134625024Z,env.traffic.count.outgoing.straight,12
W046,2025-02-28T22:38:08.134625024Z,env.traffic.count.total,14
W046,2025-02-28T22:27:35.19620608Z,env.traffic.count.incoming.left,4
W046,2025-02-28T22:27:35.19620608Z,env.traffic.count.incoming.right,2
W046,2025-02-28T22:27:35.19620608Z,env.traffic.count.incoming.straight,10
W046,2025-02-28T22:27:35.19620608Z,env.traffic.count.outgoing.straight,5
W046,2025-02-28T22:27:35.19620608Z,env.traffic.count.total,21
W046,2025-02-28T22:17:09.940968704Z,env.traffic.count.incoming.left,8
W046,2025-02-28T22:17:09.940968704Z,env.traffic.count.incoming.right,3
W046,2025-02-28T22:17:09.940968704Z,env.traffic.count.incoming.straight,19
W046,2025-02-28T22:17:09.940968704Z,env.traffic.count.outgoing.straight,9
W046,2025-02-28T22:17:09.940968704Z,env.traffic.count.total,39
W046,2025-02-28T22:07:04.462879488Z,env.traffic.count.incoming.left,10
W046,2025-02-28T22:07:04.462879488Z,env.traffic.count.incoming.right,4
W046,2025-02-28T22:07:04.462879488Z,env.traffic.count.incoming.straight,13
W046,2025-02-28T22:07:04.462879488Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T22:07:04.462879488Z,env.traffic.count.total,31
W046,2025-02-28T21:56:35.88804864Z,env.traffic.count.incoming.left,10
W046,2025-02-28T21:56:35.88804864Z,env.traffic.count.incoming.right,3
W046,2025-02-28T21:56:35.88804864Z,env.traffic.count.incoming.straight,14
W046,2025-02-28T21:56:35.88804864Z,env.traffic.count.outgoing.straight,17
W046,2025-02-28T21:56:35.88804864Z,env.traffic.count.total,44
W046,2025-02-28T21:46:35.839696128Z,env.traffic.count.incoming.left,4
W046,2025-02-28T21:46:35.839696128Z,env.traffic.count.incoming.straight,8
W046,2025-02-28T21:46:35.839696128Z,env.traffic.count.outgoing.straight,7
W046,2025-02-28T21:46:35.839696128Z,env.traffic.count.total,19
W046,2025-02-28T21:36:26.80684288Z,env.traffic.count.incoming.left,8
W046,2025-02-28T21:36:26.80684288Z,env.traffic.count.incoming.straight,21
W046,2025-02-28T21:36:26.80684288Z,env.traffic.count.outgoing.straight,12
W046,2025-02-28T21:36:26.80684288Z,env.traffic.count.total,41
W046,2025-02-28T21:26:34.756898816Z,env.traffic.count.incoming.left,5
W046,2025-02-28T21:26:34.756898816Z,env.traffic.count.incoming.right,5
W046,2025-02-28T21:26:34.756898816Z,env.traffic.count.incoming.straight,5
W046,2025-02-28T21:26:34.756898816Z,env.traffic.count.outgoing.straight,3
W046,2025-02-28T21:26:34.756898816Z,env.traffic.count.total,18
W046,2025-02-28T21:15:49.379644672Z,env.traffic.count.incoming.left,6
W046,2025-02-28T21:15:49.379644672Z,env.traffic.count.incoming.right,3
W046,2025-02-28T21:15:49.379644672Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T21:15:49.379644672Z,env.traffic.count.outgoing.straight,12
W046,2025-02-28T21:15:49.379644672Z,env.traffic.count.total,22
W046,2025-02-28T21:05:47.305106176Z,env.traffic.count.incoming.left,3
W046,2025-02-28T21:05:47.305106176Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T21:05:47.305106176Z,env.traffic.count.outgoing.straight,3
W046,2025-02-28T21:05:47.305106176Z,env.traffic.count.total,7
W046,2025-02-28T20:56:00.99752832Z,env.traffic.count.incoming.left,5
W046,2025-02-28T20:56:00.99752832Z,env.traffic.count.incoming.right,2
W046,2025-02-28T20:56:00.99752832Z,env.traffic.count.incoming.straight,13
W046,2025-02-28T20:56:00.99752832Z,env.traffic.count.outgoing.straight,25
W046,2025-02-28T20:56:00.99752832Z,env.traffic.count.total,45
W046,2025-02-28T20:46:17.257782016Z,env.traffic.count.incoming.left,9
W046,2025-02-28T20:46:17.257782016Z,env.traffic.count.incoming.straight,8
W046,2025-02-28T20:46:17.257782016Z,env.traffic.count.outgoing.straight,1
W046,2025-02-28T20:46:17.257782016Z,env.traffic.count.total,18
W046,2025-02-28T20:37:03.509130496Z,env.traffic.count.incoming.left,2
W046,2025-02-28T20:37:03.509130496Z,env.traffic.count.incoming.right,7
W046,2025-02-28T20:37:03.509130496Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T20:37:03.509130496Z,env.traffic.count.outgoing.straight,9
W046,2025-02-28T20:37:03.509130496Z,env.traffic.count.total,19
W046,2025-02-28T20:27:05.47951872Z,env.traffic.count.incoming.left,2
W046,2025-02-28T20:27:05.47951872Z,env.traffic.count.total,2
W046,2025-02-28T20:17:01.57915008Z,env.traffic.count.incoming.left,4
W046,2025-02-28T20:17:01.57915008Z,env.traffic.count.incoming.right,2
W046,2025-02-28T20:17:01.57915008Z,env.traffic.count.outgoing.straight,15
W046,2025-02-28T20:17:01.57915008Z,env.traffic.count.total,21
W046,2025-02-28T20:07:04.981386496Z,env.traffic.count.incoming.left,3
W046,2025-02-28T20:07:04.981386496Z,env.traffic.count.incoming.straight,1
W046,2025-02-28T20:07:04.981386496Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T20:07:04.981386496Z,env.traffic.count.total,8
W046,2025-02-28T19:57:46.379388672Z,env.traffic.count.incoming.left,6
W046,2025-02-28T19:57:46.379388672Z,env.traffic.count.incoming.right,1
W046,2025-02-28T19:57:46.379388672Z,env.traffic.count.incoming.straight,17
W046,2025-02-28T19:57:46.379388672Z,env.traffic.count.outgoing.straight,22
W046,2025-02-28T19:57:46.379388672Z,env.traffic.count.total,46
W046,2025-02-28T19:47:06.456463104Z,env.traffic.count.incoming.left,7
W046,2025-02-28T19:47:06.456463104Z,env.traffic.count.incoming.right,4
W046,2025-02-28T19:47:06.456463104Z,env.traffic.count.incoming.straight,4
W046,2025-02-28T19:47:06.456463104Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T19:47:06.456463104Z,env.traffic.count.total,19
W046,2025-02-28T19:37:27.82373248Z,env.traffic.count.incoming.left,5
W046,2025-02-28T19:37:27.82373248Z,env.traffic.count.incoming.right,3
W046,2025-02-28T19:37:27.82373248Z,env.traffic.count.incoming.straight,7
W046,2025-02-28T19:37:27.82373248Z,env.traffic.count.outgoing.straight,16
W046,2025-02-28T19:37:27.82373248Z,env.traffic.count.total,31
W046,2025-02-28T19:27:24.76007936Z,env.traffic.count.incoming.left,3
W046,2025-02-28T19:27:24.76007936Z,env.traffic.count.incoming.right,1
W046,2025-02-28T19:27:24.76007936Z,env.traffic.count.incoming.straight,5
W046,2025-02-28T19:27:24.76007936Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T19:27:24.76007936Z,env.traffic.count.total,13
W046,2025-02-28T19:17:38.33060224Z,env.traffic.count.incoming.left,7
W046,2025-02-28T19:17:38.33060224Z,env.traffic.count.incoming.right,3
W046,2025-02-28T19:17:38.33060224Z,env.traffic.count.incoming.straight,10
W046,2025-02-28T19:17:38.33060224Z,env.traffic.count.outgoing.straight,16
W046,2025-02-28T19:17:38.33060224Z,env.traffic.count.total,36
W046,2025-02-28T19:07:29.33417344Z,env.traffic.count.incoming.left,5
W046,2025-02-28T19:07:29.33417344Z,env.traffic.count.incoming.right,1
W046,2025-02-28T19:07:29.33417344Z,env.traffic.count.incoming.straight,7
W046,2025-02-28T19:07:29.33417344Z,env.traffic.count.outgoing.straight,5
W046,2025-02-28T19:07:29.33417344Z,env.traffic.count.total,18
W046,2025-02-28T18:58:15.80891136Z,env.traffic.count.incoming.left,11
W046,2025-02-28T18:58:15.80891136Z,env.traffic.count.incoming.right,4
W046,2025-02-28T18:58:15.80891136Z,env.traffic.count.incoming.straight,18
W046,2025-02-28T18:58:15.80891136Z,env.traffic.count.outgoing.straight,16
W046,2025-02-28T18:58:15.80891136Z,env.traffic.count.total,49
W046,2025-02-28T18:48:11.544583424Z,env.traffic.count.incoming.left,6
W046,2025-02-28T18:48:11.544583424Z,env.traffic.count.incoming.straight,4
W046,2025-02-28T18:48:11.544583424Z,env.traffic.count.outgoing.straight,8
W046,2025-02-28T18:48:11.544583424Z,env.traffic.count.total,18
W046,2025-02-28T18:38:46.726368512Z,env.traffic.count.incoming.left,3
W046,2025-02-28T18:38:46.726368512Z,env.traffic.count.outgoing.straight,10
W046,2025-02-28T18:38:46.726368512Z,env.traffic.count.total,13
W046,2025-02-28T18:28:24.04242048Z,env.traffic.count.incoming.left,5
W046,2025-02-28T18:28:24.04242048Z,env.traffic.count.incoming.right,3
W046,2025-02-28T18:28:24.04242048Z,env.traffic.count.incoming.straight,4
W046,2025-02-28T18:28:24.04242048Z,env.traffic.count.outgoing.straight,2
W046,2025-02-28T18:28:24.04242048Z,env.traffic.count.total,14
W046,2025-02-28T18:18:58.956262144Z,env.traffic.count.incoming.left,4
W046,2025-02-28T18:18:58.956262144Z,env.traffic.count.incoming.right,2
W046,2025-02-28T18:18:58.956262144Z,env.traffic.count.incoming.straight,4
W046,2025-02-28T18:18:58.956262144Z,env.traffic.count.outgoing.straight,18
W046,2025-02-28T18:18:58.956262144Z,env.traffic.count.total,28
W046,2025-02-28T18:08:48.642589696Z,env.traffic.count.incoming.left,5
W046,2025-02-28T18:08:48.642589696Z,env.traffic.count.incoming.right,2
W046,2025-02-28T18:08:48.642589696Z,env.traffic.count.incoming.straight,11
W046,2025-02-28T18:08:48.642589696Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T18:08:48.642589696Z,env.traffic.count.total,22
W046,2025-02-28T17:59:03.936945152Z,env.traffic.count.incoming.left,8
W046,2025-02-28T17:59:03.936945152Z,env.traffic.count.incoming.right,1
W046,2025-02-28T17:59:03.936945152Z,env.traffic.count.incoming.straight,8
W046,2025-02-28T17:59:03.936945152Z,env.traffic.count.outgoing.straight,13
W046,2025-02-28T17:59:03.936945152Z,env.traffic.count.total,30
W046,2025-02-28T17:48:50.857355776Z,env.traffic.count.incoming.left,11
W046,2025-02-28T17:48:50.857355776Z,env.traffic.count.incoming.straight,12
W046,2025-02-28T17:48:50.857355776Z,env.traffic.count.outgoing.straight,4
W046,2025-02-28T17:48:50.857355776Z,env.traffic.count.total,27
W046,2025-02-28T17:39:25.32198528Z,env.traffic.count.incoming.left,3
W046,2025-02-28T17:39:25.32198528Z,env.traffic.count.incoming.right,1
W046,2025-02-28T17:39:25.32198528Z,env.traffic.count.incoming.straight,8
W046,2025-02-28T17:39:25.32198528Z,env.traffic.count.outgoing.straight,35
W046,2025-02-28T17:39:25.32198528Z,env.traffic.count.total,47
W046,2025-02-28T17:29:00.267393024Z,env.traffic.count.incoming.left,3
W046,2025-02-28T17:29:00.267393024Z,env.traffic.count.incoming.right,1
W046,2025-02-28T17:29:00.267393024Z,env.traffic.count.incoming.straight,9
W046,2025-02-28T17:29:00.267393024Z,env.traffic.count.outgoing.straight,3
W046,2025-02-28T17:29:00.267393024Z,env.traffic.count.total,16
W046,2025-02-28T17:20:25.661702144Z,env.traffic.count.incoming.left,1
W046,2025-02-28T17:20:25.661702144Z,env.traffic.count.incoming.right,2
W046,2025-02-28T17:20:25.661702144Z,env.traffic.count.incoming.straight,2
W046,2025-02-28T17:20:25.661702144Z,env.traffic.count.outgoing.straight,2
W046,2025-02-28T17:20:25.661702144Z,env.traffic.count.total,7
W046,2025-02-28T17:10:20.49721088Z,env.traffic.count.incoming.left,3
